,Year,HomeTeam,VisitingTeam,DayofWeek,DayNight,Attendance,Stadium,Capacity,RoofType
50004,2013,LAN,SFN,0,1,47193.0,Dodger Stadium,56000,O
50005,2013,LAN,SFN,0,1,41721.0,Dodger Stadium,56000,O
50006,2013,LAN,PHI,0,1,51037.0,Dodger Stadium,56000,O
50007,2013,LAN,PHI,1,1,48828.0,Dodger Stadium,56000,O
50008,2013,LAN,PHI,1,1,52455.0,Dodger Stadium,56000,O
50009,2013,LAN,PHI,1,0,42405.0,Dodger Stadium,56000,O
50010,2013,LAN,COL,0,1,52740.0,Dodger Stadium,56000,O
50011,2013,LAN,COL,1,1,50796.0,Dodger Stadium,56000,O
50012,2013,LAN,COL,1,0,51992.0,Dodger Stadium,56000,O
50013,2013,LAN,COL,1,0,51402.0,Dodger Stadium,56000,O
50014,2013,LAN,CIN,0,1,53275.0,Dodger Stadium,56000,O
50015,2013,LAN,CIN,1,1,51841.0,Dodger Stadium,56000,O
50016,2013,LAN,CIN,1,1,52675.0,Dodger Stadium,56000,O
50017,2013,LAN,CIN,1,0,48671.0,Dodger Stadium,56000,O
50018,2013,LAN,NYA,0,1,52447.0,Dodger Stadium,56000,O
50019,2013,LAN,NYA,0,1,53013.0,Dodger Stadium,56000,O
50020,2013,LAN,TBA,1,1,51083.0,Dodger Stadium,56000,O
50021,2013,LAN,TBA,1,0,52619.0,Dodger Stadium,56000,O
50022,2013,LAN,TBA,1,1,52248.0,Dodger Stadium,56000,O
50023,2013,LAN,NYN,0,1,42915.0,Dodger Stadium,56000,O
50024,2013,LAN,NYN,0,1,46335.0,Dodger Stadium,56000,O
50025,2013,LAN,NYN,0,1,44091.0,Dodger Stadium,56000,O
50026,2013,LAN,BOS,1,1,50240.0,Dodger Stadium,56000,O
50027,2013,LAN,BOS,1,0,48165.0,Dodger Stadium,56000,O
50028,2013,LAN,BOS,1,1,44109.0,Dodger Stadium,56000,O
50029,2013,LAN,CHN,0,1,40965.0,Dodger Stadium,56000,O
50030,2013,LAN,CHN,0,1,52326.0,Dodger Stadium,56000,O
50031,2013,LAN,CHN,0,0,38851.0,Dodger Stadium,56000,O
50032,2013,LAN,SDN,1,1,51769.0,Dodger Stadium,56000,O
50033,2013,LAN,SDN,1,1,53121.0,Dodger Stadium,56000,O
50034,2013,LAN,SDN,1,0,52168.0,Dodger Stadium,56000,O
50035,2013,LAN,ARI,0,1,52410.0,Dodger Stadium,56000,O
50036,2013,LAN,ARI,0,1,41867.0,Dodger Stadium,56000,O
50037,2013,LAN,ARI,0,1,40818.0,Dodger Stadium,56000,O
50038,2013,LAN,SFN,0,1,53393.0,Dodger Stadium,56000,O
50039,2013,LAN,SFN,1,1,52650.0,Dodger Stadium,56000,O
50040,2013,LAN,SFN,1,1,53062.0,Dodger Stadium,56000,O
50041,2013,LAN,SFN,1,0,47302.0,Dodger Stadium,56000,O
50042,2013,LAN,COL,1,1,52367.0,Dodger Stadium,56000,O
50043,2013,LAN,COL,1,1,52879.0,Dodger Stadium,56000,O
50044,2013,LAN,COL,1,0,52396.0,Dodger Stadium,56000,O
50045,2014,LAN,SFN,1,0,53493.0,Dodger Stadium,56000,O
50046,2014,LAN,SFN,1,0,49520.0,Dodger Stadium,56000,O
50047,2014,LAN,SFN,1,1,48367.0,Dodger Stadium,56000,O
50048,2014,LAN,DET,0,1,53231.0,Dodger Stadium,56000,O
50049,2014,LAN,DET,0,1,42687.0,Dodger Stadium,56000,O
50050,2014,LAN,ARI,1,1,47680.0,Dodger Stadium,56000,O
50051,2014,LAN,ARI,1,1,48541.0,Dodger Stadium,56000,O
50052,2014,LAN,ARI,1,0,37447.0,Dodger Stadium,56000,O
50053,2014,LAN,PHI,0,1,37715.0,Dodger Stadium,56000,O
50054,2014,LAN,PHI,0,1,44826.0,Dodger Stadium,56000,O
50055,2014,LAN,PHI,0,1,40776.0,Dodger Stadium,56000,O
50056,2014,LAN,PHI,0,1,51699.0,Dodger Stadium,56000,O
50057,2014,LAN,COL,1,1,44866.0,Dodger Stadium,56000,O
50058,2014,LAN,COL,1,1,45241.0,Dodger Stadium,56000,O
50059,2014,LAN,COL,1,0,52359.0,Dodger Stadium,56000,O
50060,2014,LAN,SFN,0,1,43068.0,Dodger Stadium,56000,O
50061,2014,LAN,SFN,1,1,49171.0,Dodger Stadium,56000,O
50062,2014,LAN,SFN,1,0,47199.0,Dodger Stadium,56000,O
50063,2014,LAN,SFN,1,0,51369.0,Dodger Stadium,56000,O
50064,2014,LAN,MIA,0,1,37187.0,Dodger Stadium,56000,O
50065,2014,LAN,MIA,0,1,50349.0,Dodger Stadium,56000,O
50066,2014,LAN,MIA,0,1,39498.0,Dodger Stadium,56000,O
50067,2014,LAN,CIN,0,1,45505.0,Dodger Stadium,56000,O
50068,2014,LAN,CIN,0,1,46013.0,Dodger Stadium,56000,O
50069,2014,LAN,CIN,0,1,41129.0,Dodger Stadium,56000,O
50070,2014,LAN,PIT,0,1,39643.0,Dodger Stadium,56000,O
50071,2014,LAN,PIT,1,1,47503.0,Dodger Stadium,56000,O
50072,2014,LAN,PIT,1,0,49455.0,Dodger Stadium,56000,O
50073,2014,LAN,PIT,1,1,51020.0,Dodger Stadium,56000,O
50074,2014,LAN,CHA,0,1,37336.0,Dodger Stadium,56000,O
50075,2014,LAN,CHA,0,1,44477.0,Dodger Stadium,56000,O
50076,2014,LAN,CHA,0,1,45540.0,Dodger Stadium,56000,O
50077,2014,LAN,ARI,1,1,42831.0,Dodger Stadium,56000,O
50078,2014,LAN,ARI,1,1,51422.0,Dodger Stadium,56000,O
50079,2014,LAN,ARI,1,0,52519.0,Dodger Stadium,56000,O
50080,2014,LAN,COL,0,1,44077.0,Dodger Stadium,56000,O
50081,2014,LAN,COL,0,1,44175.0,Dodger Stadium,56000,O
50082,2014,LAN,COL,0,1,46069.0,Dodger Stadium,56000,O
50083,2014,LAN,SLN,0,1,48624.0,Dodger Stadium,56000,O
50084,2014,LAN,SLN,1,1,48159.0,Dodger Stadium,56000,O
50085,2014,LAN,SLN,1,0,50910.0,Dodger Stadium,56000,O
50086,2014,LAN,SLN,1,0,47739.0,Dodger Stadium,56000,O
50087,2014,LAN,CLE,0,1,45627.0,Dodger Stadium,56000,O
50088,2014,LAN,CLE,0,1,46300.0,Dodger Stadium,56000,O
50089,2014,LAN,CLE,0,0,50199.0,Dodger Stadium,56000,O
50090,2014,LAN,SDN,0,1,50332.0,Dodger Stadium,56000,O
50091,2014,LAN,SDN,1,1,46073.0,Dodger Stadium,56000,O
50092,2014,LAN,SDN,1,1,51794.0,Dodger Stadium,56000,O
50093,2014,LAN,SDN,1,0,47131.0,Dodger Stadium,56000,O
50094,2014,LAN,ATL,0,1,49630.0,Dodger Stadium,56000,O
50095,2014,LAN,ATL,0,1,47386.0,Dodger Stadium,56000,O
50096,2014,LAN,ATL,0,1,51163.0,Dodger Stadium,56000,O
50097,2014,LAN,CHN,1,1,47900.0,Dodger Stadium,56000,O
50098,2014,LAN,CHN,1,1,53354.0,Dodger Stadium,56000,O
50099,2014,LAN,CHN,1,0,44713.0,Dodger Stadium,56000,O
50100,2014,LAN,ANA,0,1,53166.0,Dodger Stadium,56000,O
50101,2014,LAN,ANA,0,1,53051.0,Dodger Stadium,56000,O
50102,2014,LAN,MIL,1,1,47272.0,Dodger Stadium,56000,O
50103,2014,LAN,MIL,1,1,50849.0,Dodger Stadium,56000,O
50104,2014,LAN,MIL,1,0,43357.0,Dodger Stadium,56000,O
50105,2014,LAN,SDN,0,1,45459.0,Dodger Stadium,56000,O
50106,2014,LAN,SDN,0,1,46641.0,Dodger Stadium,56000,O
50107,2014,LAN,SDN,0,1,39596.0,Dodger Stadium,56000,O
50108,2014,LAN,NYN,1,1,44374.0,Dodger Stadium,56000,O
50109,2014,LAN,NYN,1,1,51215.0,Dodger Stadium,56000,O
50110,2014,LAN,NYN,1,0,47290.0,Dodger Stadium,56000,O
50111,2014,LAN,WAS,0,1,41857.0,Dodger Stadium,56000,O
50112,2014,LAN,WAS,0,1,43352.0,Dodger Stadium,56000,O
50113,2014,LAN,WAS,0,0,38404.0,Dodger Stadium,56000,O
50114,2014,LAN,ARI,1,1,43074.0,Dodger Stadium,56000,O
50115,2014,LAN,ARI,1,1,50823.0,Dodger Stadium,56000,O
50116,2014,LAN,ARI,1,0,43460.0,Dodger Stadium,56000,O
50117,2014,LAN,SDN,0,1,41886.0,Dodger Stadium,56000,O
50118,2014,LAN,SDN,0,1,45213.0,Dodger Stadium,56000,O
50119,2014,LAN,SDN,0,1,45586.0,Dodger Stadium,56000,O
50120,2014,LAN,SFN,0,1,53500.0,Dodger Stadium,56000,O
50121,2014,LAN,SFN,0,1,49251.0,Dodger Stadium,56000,O
50122,2014,LAN,SFN,0,1,53387.0,Dodger Stadium,56000,O
50123,2014,LAN,COL,1,1,43328.0,Dodger Stadium,56000,O
50124,2014,LAN,COL,1,1,46631.0,Dodger Stadium,56000,O
50125,2014,LAN,COL,1,0,48278.0,Dodger Stadium,56000,O
50126,2015,LAN,SDN,0,0,53518.0,Dodger Stadium,56000,O
50127,2015,LAN,SDN,0,1,40356.0,Dodger Stadium,56000,O
50128,2015,LAN,SDN,0,1,52204.0,Dodger Stadium,56000,O
50129,2015,LAN,SEA,0,1,42202.0,Dodger Stadium,56000,O
50130,2015,LAN,SEA,0,1,43115.0,Dodger Stadium,56000,O
50131,2015,LAN,SEA,0,1,51287.0,Dodger Stadium,56000,O
50132,2015,LAN,COL,1,1,48950.0,Dodger Stadium,56000,O
50133,2015,LAN,COL,1,1,45912.0,Dodger Stadium,56000,O
50134,2015,LAN,COL,1,0,44666.0,Dodger Stadium,56000,O
50135,2015,LAN,SFN,0,1,46704.0,Dodger Stadium,56000,O
50136,2015,LAN,SFN,0,1,50161.0,Dodger Stadium,56000,O
50137,2015,LAN,SFN,0,1,53285.0,Dodger Stadium,56000,O
50138,2015,LAN,ARI,1,1,50164.0,Dodger Stadium,56000,O
50139,2015,LAN,ARI,1,1,43617.0,Dodger Stadium,56000,O
50140,2015,LAN,ARI,1,0,48136.0,Dodger Stadium,56000,O
50141,2015,LAN,MIA,0,1,44941.0,Dodger Stadium,56000,O
50142,2015,LAN,MIA,0,1,49628.0,Dodger Stadium,56000,O
50143,2015,LAN,MIA,0,0,38316.0,Dodger Stadium,56000,O
50144,2015,LAN,COL,0,1,42650.0,Dodger Stadium,56000,O
50145,2015,LAN,COL,1,1,46662.0,Dodger Stadium,56000,O
50146,2015,LAN,COL,1,1,48378.0,Dodger Stadium,56000,O
50147,2015,LAN,COL,1,0,44990.0,Dodger Stadium,56000,O
50148,2015,LAN,SDN,1,1,48514.0,Dodger Stadium,56000,O
50149,2015,LAN,SDN,1,1,53479.0,Dodger Stadium,56000,O
50150,2015,LAN,SDN,1,0,50182.0,Dodger Stadium,56000,O
50151,2015,LAN,ATL,0,1,44680.0,Dodger Stadium,56000,O
50152,2015,LAN,ATL,0,1,40667.0,Dodger Stadium,56000,O
50153,2015,LAN,ATL,0,1,37837.0,Dodger Stadium,56000,O
50154,2015,LAN,SLN,0,1,45058.0,Dodger Stadium,56000,O
50155,2015,LAN,SLN,1,1,44649.0,Dodger Stadium,56000,O
50156,2015,LAN,SLN,1,1,47655.0,Dodger Stadium,56000,O
50157,2015,LAN,SLN,1,1,41500.0,Dodger Stadium,56000,O
50158,2015,LAN,ARI,0,1,42167.0,Dodger Stadium,56000,O
50159,2015,LAN,ARI,0,1,37738.0,Dodger Stadium,56000,O
50160,2015,LAN,ARI,0,1,47174.0,Dodger Stadium,56000,O
50161,2015,LAN,TEX,0,1,42906.0,Dodger Stadium,56000,O
50162,2015,LAN,TEX,0,1,46977.0,Dodger Stadium,56000,O
50163,2015,LAN,SFN,1,1,52503.0,Dodger Stadium,56000,O
50164,2015,LAN,SFN,1,0,53123.0,Dodger Stadium,56000,O
50165,2015,LAN,SFN,1,1,53509.0,Dodger Stadium,56000,O
50166,2015,LAN,NYN,1,1,52570.0,Dodger Stadium,56000,O
50167,2015,LAN,NYN,1,0,51252.0,Dodger Stadium,56000,O
50168,2015,LAN,NYN,1,0,40027.0,Dodger Stadium,56000,O
50169,2015,LAN,PHI,0,1,45180.0,Dodger Stadium,56000,O
50170,2015,LAN,PHI,0,1,46614.0,Dodger Stadium,56000,O
50171,2015,LAN,PHI,0,1,45135.0,Dodger Stadium,56000,O
50172,2015,LAN,PHI,0,1,41290.0,Dodger Stadium,56000,O
50173,2015,LAN,MIL,1,1,44200.0,Dodger Stadium,56000,O
50174,2015,LAN,MIL,1,1,49081.0,Dodger Stadium,56000,O
50175,2015,LAN,MIL,1,0,43229.0,Dodger Stadium,56000,O
50176,2015,LAN,OAK,0,1,50182.0,Dodger Stadium,56000,O
50177,2015,LAN,OAK,0,1,51788.0,Dodger Stadium,56000,O
50178,2015,LAN,ANA,1,1,53380.0,Dodger Stadium,56000,O
50179,2015,LAN,ANA,1,0,52979.0,Dodger Stadium,56000,O
50180,2015,LAN,ANA,1,0,52116.0,Dodger Stadium,56000,O
50181,2015,LAN,WAS,0,1,45722.0,Dodger Stadium,56000,O
50182,2015,LAN,WAS,0,1,49384.0,Dodger Stadium,56000,O
50183,2015,LAN,WAS,0,1,44911.0,Dodger Stadium,56000,O
50184,2015,LAN,CIN,0,1,47216.0,Dodger Stadium,56000,O
50185,2015,LAN,CIN,1,1,43407.0,Dodger Stadium,56000,O
50186,2015,LAN,CIN,1,1,46807.0,Dodger Stadium,56000,O
50187,2015,LAN,CIN,1,0,47388.0,Dodger Stadium,56000,O
50188,2015,LAN,CHN,1,1,44874.0,Dodger Stadium,56000,O
50189,2015,LAN,CHN,1,1,51697.0,Dodger Stadium,56000,O
50190,2015,LAN,CHN,1,1,46679.0,Dodger Stadium,56000,O
50191,2015,LAN,SFN,0,1,40851.0,Dodger Stadium,56000,O
50192,2015,LAN,SFN,0,1,48060.0,Dodger Stadium,56000,O
50193,2015,LAN,SFN,0,1,41648.0,Dodger Stadium,56000,O
50194,2015,LAN,COL,0,1,43731.0,Dodger Stadium,56000,O
50195,2015,LAN,COL,0,1,45311.0,Dodger Stadium,56000,O
50196,2015,LAN,COL,0,1,45906.0,Dodger Stadium,56000,O
50197,2015,LAN,PIT,1,1,49529.0,Dodger Stadium,56000,O
50198,2015,LAN,PIT,1,1,49441.0,Dodger Stadium,56000,O
50199,2015,LAN,PIT,1,0,47483.0,Dodger Stadium,56000,O
50200,2015,LAN,ARI,0,1,38791.0,Dodger Stadium,56000,O
50201,2015,LAN,ARI,0,1,41419.0,Dodger Stadium,56000,O
50202,2015,LAN,ARI,0,1,46364.0,Dodger Stadium,56000,O
50203,2015,LAN,ARI,0,0,38234.0,Dodger Stadium,56000,O
50204,2015,LAN,SDN,1,1,45564.0,Dodger Stadium,56000,O
50205,2015,LAN,SDN,1,1,52352.0,Dodger Stadium,56000,O
50206,2015,LAN,SDN,1,0,42863.0,Dodger Stadium,56000,O
50207,2016,LAN,ARI,0,0,53279.0,Dodger Stadium,56000,O
50208,2016,LAN,ARI,0,1,44244.0,Dodger Stadium,56000,O
50209,2016,LAN,ARI,0,1,40879.0,Dodger Stadium,56000,O
50210,2016,LAN,SFN,1,1,53449.0,Dodger Stadium,56000,O
50211,2016,LAN,SFN,1,1,53409.0,Dodger Stadium,56000,O
50212,2016,LAN,SFN,1,1,48911.0,Dodger Stadium,56000,O
50213,2016,LAN,MIA,0,1,44954.0,Dodger Stadium,56000,O
50214,2016,LAN,MIA,0,1,41102.0,Dodger Stadium,56000,O
50215,2016,LAN,MIA,0,1,38909.0,Dodger Stadium,56000,O
50216,2016,LAN,MIA,0,1,44009.0,Dodger Stadium,56000,O
50217,2016,LAN,SDN,1,1,49686.0,Dodger Stadium,56000,O
50218,2016,LAN,SDN,1,1,45740.0,Dodger Stadium,56000,O
50219,2016,LAN,SDN,1,0,49271.0,Dodger Stadium,56000,O
50220,2016,LAN,NYN,0,1,42186.0,Dodger Stadium,56000,O
50221,2016,LAN,NYN,0,1,38858.0,Dodger Stadium,56000,O
50222,2016,LAN,NYN,0,1,40970.0,Dodger Stadium,56000,O
50223,2016,LAN,NYN,0,1,41765.0,Dodger Stadium,56000,O
50224,2016,LAN,SLN,1,1,46716.0,Dodger Stadium,56000,O
50225,2016,LAN,SLN,1,1,48459.0,Dodger Stadium,56000,O
50226,2016,LAN,SLN,1,1,51350.0,Dodger Stadium,56000,O
50227,2016,LAN,ANA,0,1,39583.0,Dodger Stadium,56000,O
50228,2016,LAN,ANA,0,1,42514.0,Dodger Stadium,56000,O
50229,2016,LAN,CIN,0,1,42519.0,Dodger Stadium,56000,O
50230,2016,LAN,CIN,0,1,42278.0,Dodger Stadium,56000,O
50231,2016,LAN,CIN,0,1,44855.0,Dodger Stadium,56000,O
50232,2016,LAN,ATL,1,1,46366.0,Dodger Stadium,56000,O
50233,2016,LAN,ATL,1,1,47126.0,Dodger Stadium,56000,O
50234,2016,LAN,ATL,1,0,47950.0,Dodger Stadium,56000,O
50235,2016,LAN,COL,0,1,38964.0,Dodger Stadium,56000,O
50236,2016,LAN,COL,0,1,40525.0,Dodger Stadium,56000,O
50237,2016,LAN,COL,0,1,41324.0,Dodger Stadium,56000,O
50238,2016,LAN,MIL,0,1,44183.0,Dodger Stadium,56000,O
50239,2016,LAN,MIL,1,1,44998.0,Dodger Stadium,56000,O
50240,2016,LAN,MIL,1,1,44112.0,Dodger Stadium,56000,O
50241,2016,LAN,MIL,1,0,45931.0,Dodger Stadium,56000,O
50242,2016,LAN,WAS,0,1,44712.0,Dodger Stadium,56000,O
50243,2016,LAN,WAS,0,1,42307.0,Dodger Stadium,56000,O
50244,2016,LAN,WAS,0,1,43776.0,Dodger Stadium,56000,O
50245,2016,LAN,COL,1,1,43644.0,Dodger Stadium,56000,O
50246,2016,LAN,COL,1,1,46608.0,Dodger Stadium,56000,O
50247,2016,LAN,COL,1,0,41836.0,Dodger Stadium,56000,O
50248,2016,LAN,BAL,0,1,47378.0,Dodger Stadium,56000,O
50249,2016,LAN,BAL,0,1,45373.0,Dodger Stadium,56000,O
50250,2016,LAN,BAL,0,0,40899.0,Dodger Stadium,56000,O
50251,2016,LAN,SDN,0,1,44759.0,Dodger Stadium,56000,O
50252,2016,LAN,SDN,1,1,43588.0,Dodger Stadium,56000,O
50253,2016,LAN,SDN,1,0,48411.0,Dodger Stadium,56000,O
50254,2016,LAN,SDN,1,0,42801.0,Dodger Stadium,56000,O
50255,2016,LAN,TBA,0,1,46960.0,Dodger Stadium,56000,O
50256,2016,LAN,TBA,0,0,43576.0,Dodger Stadium,56000,O
50257,2016,LAN,ARI,1,1,50966.0,Dodger Stadium,56000,O
50258,2016,LAN,ARI,1,1,49540.0,Dodger Stadium,56000,O
50259,2016,LAN,ARI,1,0,42380.0,Dodger Stadium,56000,O
50260,2016,LAN,BOS,1,1,52728.0,Dodger Stadium,56000,O
50261,2016,LAN,BOS,1,0,47696.0,Dodger Stadium,56000,O
50262,2016,LAN,BOS,1,0,50640.0,Dodger Stadium,56000,O
50263,2016,LAN,PHI,0,1,48370.0,Dodger Stadium,56000,O
50264,2016,LAN,PHI,0,1,42859.0,Dodger Stadium,56000,O
50265,2016,LAN,PHI,0,0,41098.0,Dodger Stadium,56000,O
50266,2016,LAN,PIT,1,1,47438.0,Dodger Stadium,56000,O
50267,2016,LAN,PIT,1,0,40563.0,Dodger Stadium,56000,O
50268,2016,LAN,PIT,1,0,43468.0,Dodger Stadium,56000,O
50269,2016,LAN,SFN,0,1,46899.0,Dodger Stadium,56000,O
50270,2016,LAN,SFN,0,1,43957.0,Dodger Stadium,56000,O
50271,2016,LAN,SFN,0,1,53297.0,Dodger Stadium,56000,O
50272,2016,LAN,CHN,1,1,48609.0,Dodger Stadium,56000,O
50273,2016,LAN,CHN,1,0,49522.0,Dodger Stadium,56000,O
50274,2016,LAN,CHN,1,0,44745.0,Dodger Stadium,56000,O
50275,2016,LAN,SDN,1,1,48911.0,Dodger Stadium,56000,O
50276,2016,LAN,SDN,1,1,47590.0,Dodger Stadium,56000,O
50277,2016,LAN,SDN,1,0,46441.0,Dodger Stadium,56000,O
50278,2016,LAN,ARI,0,1,41820.0,Dodger Stadium,56000,O
50279,2016,LAN,ARI,0,1,42457.0,Dodger Stadium,56000,O
50280,2016,LAN,ARI,0,1,44352.0,Dodger Stadium,56000,O
50281,2016,LAN,SFN,0,1,43435.0,Dodger Stadium,56000,O
50282,2016,LAN,SFN,0,1,53621.0,Dodger Stadium,56000,O
50283,2016,LAN,SFN,0,1,45983.0,Dodger Stadium,56000,O
50284,2016,LAN,COL,0,1,48344.0,Dodger Stadium,56000,O
50285,2016,LAN,COL,1,1,52320.0,Dodger Stadium,56000,O
50286,2016,LAN,COL,1,1,53299.0,Dodger Stadium,56000,O
50287,2016,LAN,COL,1,0,51962.0,Dodger Stadium,56000,O
50288,2017,LAN,SDN,0,0,53701.0,Dodger Stadium,56000,O
50289,2017,LAN,SDN,0,1,42196.0,Dodger Stadium,56000,O
50290,2017,LAN,SDN,0,1,38373.0,Dodger Stadium,56000,O
50291,2017,LAN,SDN,0,0,36501.0,Dodger Stadium,56000,O
50292,2017,LAN,ARI,1,1,49438.0,Dodger Stadium,56000,O
50293,2017,LAN,ARI,1,1,48070.0,Dodger Stadium,56000,O
50294,2017,LAN,ARI,1,0,39822.0,Dodger Stadium,56000,O
50295,2017,LAN,ARI,0,1,35448.0,Dodger Stadium,56000,O
50296,2017,LAN,COL,0,1,37960.0,Dodger Stadium,56000,O
50297,2017,LAN,COL,0,1,45474.0,Dodger Stadium,56000,O
50298,2017,LAN,PHI,1,1,46729.0,Dodger Stadium,56000,O
50299,2017,LAN,PHI,1,1,53110.0,Dodger Stadium,56000,O
50300,2017,LAN,PHI,1,0,48961.0,Dodger Stadium,56000,O
50301,2017,LAN,SFN,0,1,44606.0,Dodger Stadium,56000,O
50302,2017,LAN,SFN,0,1,43471.0,Dodger Stadium,56000,O
50303,2017,LAN,SFN,0,1,50215.0,Dodger Stadium,56000,O
50304,2017,LAN,PIT,0,1,37314.0,Dodger Stadium,56000,O
50305,2017,LAN,PIT,0,1,47720.0,Dodger Stadium,56000,O
50306,2017,LAN,PIT,0,1,40719.0,Dodger Stadium,56000,O
50307,2017,LAN,MIA,0,1,41717.0,Dodger Stadium,56000,O
50308,2017,LAN,MIA,1,1,45034.0,Dodger Stadium,56000,O
50309,2017,LAN,MIA,1,1,52850.0,Dodger Stadium,56000,O
50310,2017,LAN,MIA,1,0,44646.0,Dodger Stadium,56000,O
50311,2017,LAN,SLN,0,1,41248.0,Dodger Stadium,56000,O
50312,2017,LAN,SLN,0,1,40653.0,Dodger Stadium,56000,O
50313,2017,LAN,SLN,0,1,47427.0,Dodger Stadium,56000,O
50314,2017,LAN,CHN,1,1,45017.0,Dodger Stadium,56000,O
50315,2017,LAN,CHN,1,0,48322.0,Dodger Stadium,56000,O
50316,2017,LAN,CHN,1,0,47732.0,Dodger Stadium,56000,O
50317,2017,LAN,WAS,0,1,46289.0,Dodger Stadium,56000,O
50318,2017,LAN,WAS,0,1,44250.0,Dodger Stadium,56000,O
50319,2017,LAN,WAS,0,0,43230.0,Dodger Stadium,56000,O
50320,2017,LAN,CIN,1,1,44036.0,Dodger Stadium,56000,O
50321,2017,LAN,CIN,1,1,43439.0,Dodger Stadium,56000,O
50322,2017,LAN,CIN,1,0,42674.0,Dodger Stadium,56000,O
50323,2017,LAN,NYN,0,1,43266.0,Dodger Stadium,56000,O
50324,2017,LAN,NYN,0,1,47715.0,Dodger Stadium,56000,O
50325,2017,LAN,NYN,0,1,42330.0,Dodger Stadium,56000,O
50326,2017,LAN,NYN,0,1,45967.0,Dodger Stadium,56000,O
50327,2017,LAN,COL,1,1,43787.0,Dodger Stadium,56000,O
50328,2017,LAN,COL,1,1,50403.0,Dodger Stadium,56000,O
50329,2017,LAN,COL,1,0,41605.0,Dodger Stadium,56000,O
50330,2017,LAN,ANA,0,1,43126.0,Dodger Stadium,56000,O
50331,2017,LAN,ANA,0,1,47245.0,Dodger Stadium,56000,O
50332,2017,LAN,ARI,0,1,53159.0,Dodger Stadium,56000,O
50333,2017,LAN,ARI,0,1,40997.0,Dodger Stadium,56000,O
50334,2017,LAN,ARI,0,1,41999.0,Dodger Stadium,56000,O
50335,2017,LAN,KCA,1,1,48017.0,Dodger Stadium,56000,O
50336,2017,LAN,KCA,1,0,45225.0,Dodger Stadium,56000,O
50337,2017,LAN,KCA,1,0,41524.0,Dodger Stadium,56000,O
50338,2017,LAN,ATL,0,1,45636.0,Dodger Stadium,56000,O
50339,2017,LAN,ATL,1,1,46083.0,Dodger Stadium,56000,O
50340,2017,LAN,ATL,1,1,47497.0,Dodger Stadium,56000,O
50341,2017,LAN,ATL,1,0,44701.0,Dodger Stadium,56000,O
50342,2017,LAN,MIN,0,1,47754.0,Dodger Stadium,56000,O
50343,2017,LAN,MIN,0,1,44403.0,Dodger Stadium,56000,O
50344,2017,LAN,MIN,0,1,50941.0,Dodger Stadium,56000,O
50345,2017,LAN,SFN,1,1,51426.0,Dodger Stadium,56000,O
50346,2017,LAN,SFN,1,0,47792.0,Dodger Stadium,56000,O
50347,2017,LAN,SFN,1,1,53495.0,Dodger Stadium,56000,O
50348,2017,LAN,SDN,1,1,52898.0,Dodger Stadium,56000,O
50349,2017,LAN,SDN,1,1,53230.0,Dodger Stadium,56000,O
50350,2017,LAN,SDN,1,0,46128.0,Dodger Stadium,56000,O
50351,2017,LAN,CHA,0,1,46385.0,Dodger Stadium,56000,O
50352,2017,LAN,CHA,0,1,52413.0,Dodger Stadium,56000,O
50353,2017,LAN,MIL,1,1,52455.0,Dodger Stadium,56000,O
50354,2017,LAN,MIL,1,1,52345.0,Dodger Stadium,56000,O
50355,2017,LAN,MIL,1,0,51355.0,Dodger Stadium,56000,O
50356,2017,LAN,ARI,0,1,47192.0,Dodger Stadium,56000,O
50357,2017,LAN,ARI,0,1,47039.0,Dodger Stadium,56000,O
50358,2017,LAN,ARI,0,1,48612.0,Dodger Stadium,56000,O
50359,2017,LAN,COL,0,1,51492.0,Dodger Stadium,56000,O
50360,2017,LAN,COL,1,1,53632.0,Dodger Stadium,56000,O
50361,2017,LAN,COL,1,1,52884.0,Dodger Stadium,56000,O
50362,2017,LAN,COL,1,0,50161.0,Dodger Stadium,56000,O
50363,2017,LAN,SFN,1,1,51159.0,Dodger Stadium,56000,O
50364,2017,LAN,SFN,1,1,51093.0,Dodger Stadium,56000,O
50365,2017,LAN,SFN,1,0,46774.0,Dodger Stadium,56000,O
50366,2017,LAN,SDN,0,1,49419.0,Dodger Stadium,56000,O
50367,2017,LAN,SDN,0,1,47432.0,Dodger Stadium,56000,O
50368,2017,LAN,SDN,0,1,47273.0,Dodger Stadium,56000,O
50369,2018,LAN,SFN,0,0,53595.0,Dodger Stadium,56000,O
50370,2018,LAN,SFN,1,1,53478.0,Dodger Stadium,56000,O
50371,2018,LAN,SFN,1,1,45938.0,Dodger Stadium,56000,O
50372,2018,LAN,SFN,1,1,41866.0,Dodger Stadium,56000,O
50373,2018,LAN,OAK,0,1,41243.0,Dodger Stadium,56000,O
50374,2018,LAN,OAK,0,1,49394.0,Dodger Stadium,56000,O
50375,2018,LAN,ARI,1,1,43791.0,Dodger Stadium,56000,O
50376,2018,LAN,ARI,1,1,44306.0,Dodger Stadium,56000,O
50377,2018,LAN,ARI,1,0,47527.0,Dodger Stadium,56000,O
50378,2018,LAN,WAS,1,1,50211.0,Dodger Stadium,56000,O
50379,2018,LAN,WAS,1,1,50908.0,Dodger Stadium,56000,O
50380,2018,LAN,WAS,1,1,51297.0,Dodger Stadium,56000,O
50381,2018,LAN,MIA,0,1,46909.0,Dodger Stadium,56000,O
